customer_id,first_name,last_name,email,phone,date_of_birth,gender,age_group,customer_segment,registration_date,preferred_contact,loyalty_points,address,city,state,zip_code
CUST_00003783,Eric,Andrews,ashleymartin@example.com,+1-660-458-6032x81709,1998-01-15,F,56-65,Premium,2024-02-20,Phone,6298,"9951 Baker Ramp Apt. 357, New Amy, ME 02837",Dillonland,NY,59588
CUST_00003784,Thomas,Trujillo,paularamirez@example.net,706-746-4865x78346,1952-04-26,Other,56-65,VIP,2023-11-18,SMS,6346,"45002 Kevin Rapid Suite 151, Walshton, GA 73834",Hernandezview,TX,29501
CUST_00003785,Samuel,Jackson,colton29@example.com,556-206-5555,2002-02-17,Other,26-35,Standard,2024-08-08,Email,3402,"665 Perry Parkway Suite 783, Port John, KS 04818",West James,CA,57034
CUST_00003786,Shannon,Gibson,sherriwalter@example.com,(758)395-4658x7308,1958-11-05,F,65+,Standard,2023-11-22,SMS,6679,"8671 Perry Summit Apt. 347, Allenfurt, CO 25055",East Josephfurt,FL,48750
CUST_00003787,Spencer,Thompson,tlopez@example.com,(915)640-0575x2831,1990-09-07,F,26-35,Standard,2023-02-18,Phone,6436,"01359 Poole Haven, South Maria, IA 86616",Port Sharonmouth,IL,97376
CUST_00003788,Michael,Clark,tommymoreno@example.com,9233678193,1967-06-04,F,36-45,Standard,2024-01-11,SMS,8160,"Unit 9405 Box 7218, DPO AP 23385",Smithberg,NY,87843
CUST_00003789,Laura,Alexander,qtaylor@example.net,+1-755-534-9591x3669,1951-02-23,F,18-25,Premium,2024-04-22,Email,2314,"6782 Clark Crescent, North Daniel, AR 42921",New Robert,CA,34985
CUST_00003790,Daniel,Mason,xjohnson@example.org,+1-416-850-7468x07488,2004-07-08,Other,46-55,Premium,2025-04-22,Email,4983,"09938 Marc Walks, Hughesstad, TN 80682",Lake Michaelmouth,FL,34749
CUST_00003791,David,Perkins,tcox@example.net,4945753924,1974-07-26,M,36-45,Premium,2024-06-08,SMS,394,"545 Russell Gateway Suite 425, North Willie, CT 83674",East Kennethside,IL,26482
CUST_00003792,Carrie,Wright,mliu@example.org,961-273-6377x3975,1962-11-25,F,36-45,Standard,2023-01-19,Email,8118,"76600 Scott Point Suite 665, East Josephtown, VI 80464",Port Larry,CA,83642
CUST_00003793,Christopher,Hunt,davidowen@example.com,(281)572-1205,1959-09-04,F,65+,Standard,2022-12-17,SMS,934,"55730 Turner Street Suite 116, Bakerhaven, AZ 41443",Petersonside,NY,69524
CUST_00003794,Jessica,Thomas,jonesaaron@example.com,336.634.7371,1964-08-15,M,36-45,VIP,2024-05-31,SMS,3556,"962 Jimmy Valley Apt. 690, Adamsmouth, AR 76480",Port Kathleen,FL,50701
CUST_00003795,Hannah,Mckay,sarahbutler@example.org,(534)515-7517x7692,1947-08-06,Other,65+,Standard,2023-11-27,Email,1464,"77246 Smith Stream Suite 945, Christophermouth, MA 28774",Lake Dominiqueport,CA,41276
CUST_00003796,Michael,Thompson,melindataylor@example.net,965.738.3818x27954,1969-02-12,M,65+,Premium,2023-11-14,SMS,858,"Unit 9398 Box 8058, DPO AA 72939",North Dominiqueville,IL,74544
CUST_00003797,Heather,Brewer,robertsimmons@example.org,7489458339,1969-12-12,Other,56-65,Standard,2025-03-04,Email,9061,"9596 Courtney Throughway Suite 476, Lake Brad, FM 53182",West Scott,FL,22891
CUST_00003798,Shelly,Gomez,ccombs@example.org,(910)310-3956x2867,1966-02-24,Other,18-25,Premium,2023-05-04,Phone,8711,"6738 Lopez Club Apt. 772, South Jeffrey, ID 79255",West Margaret,CA,01875
CUST_00003799,Matthew,Randolph,nrobinson@example.net,785.324.0624,1964-01-03,M,56-65,Standard,2024-11-26,Phone,4565,"552 Blair Lodge, Port Julie, IA 49484",New Brandon,CA,46701
CUST_00003800,Andrew,Knight,tinavasquez@example.com,774-334-1713x7732,2003-10-22,F,56-65,Standard,2023-02-07,SMS,828,"6567 Bradley Row Suite 625, South Barryland, WY 29978",Kelleyport,IL,21244
CUST_00003801,Stephanie,May,nsullivan@example.org,(937)923-5996,1966-02-27,Other,26-35,Premium,2023-04-17,Phone,3614,"291 Patrick Mews Apt. 092, Smithmouth, WI 31123",Tammyton,FL,54918
CUST_00003802,Linda,Thompson,andersonaaron@example.com,211.366.2716,1976-09-08,F,46-55,Premium,2022-10-19,Email,6840,"1632 Steve Track Suite 050, Alanhaven, MD 73411",Orrfort,FL,34781
CUST_00003803,Laura,Vasquez,phillip59@example.net,902-589-2303x8922,2006-05-03,M,56-65,Premium,2022-12-11,SMS,1349,"9306 Morris Fall Apt. 251, South Thomas, GU 97848",Alyssaburgh,NY,12266
CUST_00003804,Suzanne,Sloan,qwilkerson@example.org,917.564.7140x5671,1964-04-15,M,65+,VIP,2024-05-19,SMS,1094,"52436 Gomez Green, Harpermouth, WV 14733",Andersonstad,TX,71446
CUST_00003805,Sara,Henry,charlesthornton@example.net,2023655230,1960-07-22,Other,36-45,VIP,2023-10-14,SMS,4201,"988 Tammy Springs Suite 716, North Maryville, KY 60917",Paulmouth,FL,06146
CUST_00003806,Samantha,Watson,ewheeler@example.com,459.791.8066x3890,1944-11-30,M,36-45,Standard,2025-04-02,Email,1446,"175 Bailey Expressway, South Sharon, SC 93394",Paulburgh,CA,29386
CUST_00003807,Amy,Perez,heathdonald@example.org,001-202-979-6151x152,1967-04-08,F,65+,Standard,2022-06-17,SMS,4006,"Unit 6542 Box 5319, DPO AE 05222",Alishatown,CA,84725
CUST_00003808,Steven,Edwards,jennifer04@example.org,664.659.4852x591,1988-01-09,Other,46-55,VIP,2024-01-24,Email,9906,"975 Conley Road, South Matthewborough, MD 67652",Michaelville,FL,01698
CUST_00003809,Alyssa,Walker,desireemills@example.net,(675)473-2523,1980-10-01,Other,56-65,Budget,2024-08-29,Email,1550,"5504 Galloway Coves, East Connor, IA 92216",New Aaronton,IL,06551
CUST_00003810,Dana,Williams,nphillips@example.net,655.501.0435x88184,1959-07-12,Other,18-25,Budget,2024-10-23,Email,6917,"50836 Bautista Dale Suite 733, Hillside, DC 92071",New Thomasfurt,IL,43572
CUST_00003811,Stephanie,Gates,rboyd@example.com,001-438-535-2230x071,1999-12-24,M,46-55,VIP,2024-08-22,SMS,5832,"394 Howe Plain, Haileyshire, MN 57734",West Jennifershire,CA,91978
CUST_00003812,Isaac,Waters,williamdouglas@example.com,001-791-208-4543x5412,1990-08-19,Other,18-25,VIP,2023-11-11,Phone,6998,"16050 Bates Viaduct Apt. 418, Karamouth, OK 53138",New Angelaland,FL,36547
CUST_00003813,Kimberly,Coleman,nina01@example.com,001-369-473-2292x9930,1997-12-28,Other,18-25,VIP,2024-08-01,Phone,6522,"PSC 9704, Box 2974, APO AA 99378",Lake Elizabeth,NY,49870
CUST_00003814,Ronald,Rodriguez,grahamclinton@example.org,+1-200-380-2999x97247,1951-10-26,Other,56-65,Standard,2022-09-11,Phone,3869,"81511 Jimmy Skyway, Port Jeffreybury, AR 31357",Port Kristinaview,FL,64964
CUST_00003815,Sharon,Holland,dustinjenkins@example.com,916.744.8212,1993-12-31,Other,56-65,Budget,2022-09-26,Email,1438,"PSC 3754, Box 5370, APO AE 84702",Port Whitney,FL,20987
CUST_00003816,Steven,Gonzalez,jillmurphy@example.org,001-302-549-0418x222,2004-03-29,Other,26-35,VIP,2023-09-01,Phone,2816,"10219 Benjamin Walks Apt. 418, West Heathermouth, DC 97976",West Bethanymouth,IL,16092
CUST_00003817,Julie,Ayers,donaldjohnson@example.com,8159289908,1994-02-18,M,26-35,VIP,2023-05-09,Phone,7126,"6023 Marco Forges Apt. 874, North Kevin, MS 99724",Fuentesview,FL,68202
CUST_00003818,Angelica,Barr,fhoward@example.com,262-657-9997x610,1987-04-20,Other,65+,Premium,2024-03-05,SMS,3190,"034 Stephens Canyon, North Rebekahville, OH 99109",West Jamesmouth,FL,84573
CUST_00003819,Jeffrey,Beck,flopez@example.com,001-330-400-3188x907,1964-03-15,Other,46-55,Premium,2025-02-26,Phone,5322,"84722 Edward Forges Apt. 382, Acevedobury, NE 26034",Port Ryan,NY,84106
CUST_00003820,Jason,Barnes,amberkey@example.org,(261)843-0267x0814,2004-09-13,M,56-65,Premium,2025-03-19,Phone,4774,"165 Nathaniel Mountain, Courtneyside, VI 14913",South Kimberlyton,IL,79498
CUST_00003821,Robert,Herrera,ajohnson@example.net,+1-482-552-4185x2369,1978-10-01,Other,26-35,Budget,2025-03-27,SMS,8772,"68537 Carrie Vista, Rodneyhaven, KS 28691",Meganside,CA,67372
CUST_00003822,Alexander,Chan,megangonzalez@example.com,+1-557-348-5593x2010,1968-07-19,M,36-45,Budget,2025-01-02,SMS,7808,"310 Hayes Turnpike, Santiagobury, NE 29169",Lake Laura,FL,74292
CUST_00003823,Tammy,Chang,angelavalenzuela@example.net,001-265-365-9888x054,1950-05-15,F,26-35,VIP,2024-02-10,Phone,9883,"60517 Jennifer Heights, East Lesliestad, IN 15271",West Samanthaport,FL,62449
CUST_00003824,James,Mann,hhayes@example.org,459-441-9813x4613,1968-03-25,F,36-45,Premium,2022-12-17,SMS,3079,"95557 Joseph Court Apt. 088, West Rhonda, VA 07211",Lake Tiffanystad,IL,68145
CUST_00003825,Ryan,Munoz,josephmanning@example.com,5848711717,1946-11-01,F,65+,Premium,2022-12-27,Phone,480,"4048 Debra Burg, Mistyport, CT 77287",Blanchardton,CA,35890
CUST_00003826,Benjamin,Harmon,zachary97@example.net,+1-832-227-0933x420,1950-10-18,Other,36-45,Premium,2022-12-27,Phone,1791,"05834 Jennifer Street, West Richardport, CA 22246",North Brian,FL,30144
CUST_00003827,Marie,Diaz,ortizerika@example.org,(659)793-1708,1950-07-11,F,46-55,Standard,2023-05-23,SMS,1146,"4469 Amanda Fords, Smithfurt, MP 96761",South Robert,NY,93201
CUST_00003828,Anthony,Stewart,erichoffman@example.org,881-325-4549,1961-06-10,Other,36-45,VIP,2022-07-12,Phone,1520,"53003 Tracy Rapids Apt. 944, Maryfurt, WY 75648",Terrihaven,IL,69510
CUST_00003829,Jacob,Hernandez,eaguilar@example.org,001-239-578-0230,1993-08-14,Other,46-55,Premium,2024-12-21,SMS,1870,"40788 Bautista Plain Apt. 410, Holmesfort, DC 27280",West Johnburgh,TX,60649
CUST_00003830,Jason,Foster,etaylor@example.net,001-337-213-8582x576,1992-01-14,Other,46-55,Premium,2023-06-05,Email,5915,"36441 Melinda Station, Kennethhaven, WY 90311",Lopezhaven,CA,78014
CUST_00003831,Kimberly,Wilson,hroth@example.com,001-650-627-1148x45161,1947-07-08,M,65+,Standard,2022-08-30,Phone,4419,"71330 Daniel Rapids, New Greg, NE 26439",North Tiffanymouth,IL,28815
CUST_00003832,Tanya,Holmes,anne82@example.com,776.455.2242,1989-11-17,Other,65+,Standard,2023-07-10,SMS,7327,"365 Robert Mills Suite 532, Lake Robinberg, GA 49768",Rayville,IL,37021
CUST_00003833,David,Brown,carlsonjillian@example.com,692.476.8348x84990,1953-03-20,F,36-45,VIP,2023-03-24,Email,3816,"9475 Benjamin Centers, Popetown, OK 69326",Markton,CA,16367
CUST_00003834,David,Fletcher,amandawang@example.org,001-458-724-8459,1961-01-10,M,56-65,Standard,2024-02-02,Email,2023,"68626 Amy Loop, Gregorytown, ID 02029",Julianville,CA,62184
CUST_00003835,Juan,Henry,dgreen@example.net,(795)813-8887,1995-10-29,Other,26-35,Budget,2023-01-15,SMS,216,"387 Jamie Cape, Romeroborough, AZ 14905",New Tyroneberg,CA,36275
CUST_00003836,Jodi,Moore,jeremy59@example.net,894.206.1283,1945-11-24,Other,56-65,VIP,2023-08-11,SMS,591,"9670 Shepherd Plains Suite 904, Barryside, KY 76956",East Ambertown,FL,96777
CUST_00003837,Aaron,Bradley,james87@example.net,231-445-7314,1961-05-27,F,26-35,Premium,2023-10-15,Phone,9842,"5646 Carlson Island Suite 588, Anthonystad, VI 07509",North Nicolechester,TX,42234
CUST_00003838,Tara,Diaz,thomas83@example.com,001-931-707-1512x5208,1985-04-08,M,26-35,Standard,2022-06-20,Email,3097,"6192 Gregory Points, North Brian, NV 20189",North Christopherhaven,FL,26440
CUST_00003839,Robert,Reed,woodcraig@example.org,528.684.6989,1953-03-02,Other,26-35,Premium,2022-06-10,SMS,9188,"05479 Clark Oval Suite 539, Port Lorettaport, LA 82098",Lisaton,CA,97862
CUST_00003840,Juan,Becker,scabrera@example.org,757-371-9146,1953-07-10,F,26-35,Premium,2022-07-26,Email,8167,"2865 Mark View, Tamihaven, NY 54981",Lake Deborahchester,NY,13267
CUST_00003841,Wesley,Taylor,ymccoy@example.org,(920)677-1396x554,1962-05-18,M,26-35,Budget,2022-08-22,Email,6306,"28196 Oneill Via Apt. 738, Leeside, CA 90856",Audreyland,FL,17990
CUST_00003842,Gina,Duncan,shari17@example.net,+1-274-793-5756,1978-08-15,M,36-45,VIP,2022-12-05,Phone,3919,"99512 Best Port, East Sean, AR 49057",Kevinland,FL,36167
CUST_00003843,Theresa,Jordan,davidcook@example.org,807-814-1493x25872,2002-03-05,Other,65+,Budget,2023-07-11,Email,5351,"042 Salazar Prairie Suite 200, New Bryan, FM 68007",Lake Michaeltown,FL,13245
CUST_00003844,Rhonda,Campbell,amy78@example.net,+1-726-345-2256x042,1945-09-07,Other,18-25,Budget,2023-08-02,Phone,6406,"25085 Johnson Plaza Apt. 847, Cheyenneport, ID 09499",Port Austintown,IL,23523
CUST_00003845,Madeline,Yang,leslie02@example.org,(984)447-0580x35870,1982-11-06,F,46-55,VIP,2022-08-16,Phone,814,"858 Michael Land Apt. 915, West Cherylmouth, RI 16461",North Ashley,FL,54337
CUST_00003846,Kevin,Santana,maryguzman@example.org,+1-874-491-3572x949,1985-12-14,Other,46-55,Standard,2022-07-07,Phone,4979,"USS Jones, FPO AE 44008",Bryantburgh,TX,58460
CUST_00003847,Michael,Fisher,jibarra@example.net,(242)916-2628,1979-06-13,F,26-35,Budget,2023-10-14,Phone,1074,"PSC 6381, Box 9486, APO AE 49859",Chadport,TX,33612
CUST_00003848,Brenda,Oneal,qrivera@example.net,+1-752-300-8591x2093,1965-07-14,F,65+,VIP,2024-04-12,SMS,8789,"450 Brown Mountains Apt. 132, North Johnmouth, OR 06475",Byrdtown,FL,85616
CUST_00003849,Adrienne,Perez,boydricky@example.org,438.468.1249x98326,1995-08-23,F,56-65,Standard,2022-11-09,SMS,4385,"9995 Wallace Drive, Amandabury, KY 50319",New Kennethtown,IL,09114
CUST_00003850,Allison,Aguirre,zsanchez@example.org,001-958-934-6576x83094,1975-06-08,M,36-45,Standard,2022-10-17,SMS,5786,"855 Margaret Rue Apt. 615, Port Jenniferport, AR 75461",Watkinsburgh,IL,71112
CUST_00003851,Erin,Snyder,rebeccamontgomery@example.org,434.759.5678,1999-08-25,F,65+,Standard,2022-12-24,Phone,8102,"1062 George Way Suite 067, East Sarah, WI 60987",Stephensborough,NY,98901
CUST_00003852,Christine,Chan,cavila@example.com,242.650.0944x04919,1996-04-27,F,46-55,Budget,2024-10-20,SMS,5131,"058 Jonathan Radial Apt. 990, Jesustown, KY 42673",Davidton,NY,38500
CUST_00003853,Brittany,Yang,linda99@example.net,428.602.5129x6013,1971-04-20,M,18-25,VIP,2023-08-18,Phone,5978,"7998 Black Avenue, Scottton, GA 12237",South Justin,IL,30798
CUST_00003854,Matthew,Logan,martin07@example.org,001-267-612-8161,1970-11-06,F,18-25,Budget,2024-06-17,Email,2606,"134 Kathleen Islands Apt. 664, Kendraburgh, SD 22843",Martinezchester,FL,72573
CUST_00003855,Misty,Norton,jacobcross@example.org,001-722-301-4842x4139,1975-11-30,Other,56-65,Standard,2025-01-22,SMS,4125,"476 Todd Coves, East Catherinefurt, NV 22709",South Timothy,TX,02550
CUST_00003856,Shelley,Davenport,brandon76@example.com,001-272-228-9352x2591,1969-08-02,M,65+,VIP,2024-02-22,SMS,5524,"0326 Boyd Brooks, Jessicatown, WI 45441",Lake Sandra,IL,78038
CUST_00003857,Shawn,Mendez,rebeccayates@example.com,5326886833,1974-07-03,M,36-45,Premium,2022-08-03,SMS,5006,"23677 Scott Street Apt. 191, Kingview, AR 75460",New Jeremy,TX,64792
CUST_00003858,Jaime,Williamson,wcampbell@example.com,001-895-921-3479,1965-11-01,M,36-45,Premium,2024-11-28,SMS,2865,"3804 Christopher Harbors, Obrienmouth, PA 76437",Michaelmouth,IL,55118
CUST_00003859,William,Wilson,tsteele@example.com,9452013389,1998-03-29,F,46-55,VIP,2024-06-05,Email,134,"Unit 4579 Box 1667, DPO AE 46095",East Markbury,CA,28620
CUST_00003860,William,Norris,sara43@example.org,764.714.9283,1978-10-08,F,26-35,Budget,2025-05-27,Email,9887,"71373 Lisa Bridge Apt. 197, South Jacquelineland, HI 67854",Port David,NY,01787
CUST_00003861,Brenda,Joseph,ecallahan@example.net,672-415-0018,2005-06-02,Other,18-25,VIP,2024-06-30,Phone,3723,"4988 Steven Lakes Apt. 438, Saraburgh, WY 82268",East Austinberg,FL,43115
CUST_00003862,Jeff,Morris,wesleymoore@example.org,616.802.3159x43091,1996-07-16,M,56-65,Budget,2024-01-17,Phone,5658,"9129 John Plains Suite 293, Port Davidchester, NV 05044",Mooreshire,CA,65621
CUST_00003863,Jose,Johnson,greenmatthew@example.org,001-844-724-6223,1982-09-06,M,56-65,Premium,2023-04-16,Email,6909,"23060 Smith Lane Suite 850, East Jessicaton, MO 54938",Port Trevor,NY,32308
CUST_00003864,Stephen,Porter,lrodriguez@example.com,+1-222-586-4790x562,1970-05-14,F,56-65,Budget,2024-03-08,Email,5805,"66246 Lisa Cliffs Suite 634, Olsenmouth, IA 38411",Campbelltown,CA,98137
CUST_00003865,Jacob,Carpenter,cooleysamantha@example.com,444.424.0970x580,1954-03-13,Other,26-35,Premium,2022-09-24,Phone,5627,"88590 Price Flats, North Tammy, TX 91351",East Daniel,CA,70573
CUST_00003866,Derek,Wolfe,acalderon@example.com,001-524-669-8398,1991-11-12,Other,26-35,Premium,2024-04-04,Phone,3436,"11398 Garcia Grove Suite 089, Andrewville, WV 80127",Port Ginaburgh,TX,51250
CUST_00003867,Daniel,Berry,greyes@example.com,427-656-9908x8903,1989-03-19,M,18-25,Standard,2024-05-08,Phone,9775,"57780 Brian Isle, Lake Joelmouth, MP 81299",Port Kristopher,TX,48031
CUST_00003868,Amber,Key,cjackson@example.org,+1-685-611-6733x2132,1956-08-25,Other,65+,Standard,2023-07-29,Email,8052,"424 Tamara Place Apt. 814, New John, KY 01003",Williamsshire,IL,95481
CUST_00003869,Anna,Allen,zjenkins@example.org,674-262-1982x8719,1985-04-26,F,26-35,Premium,2022-10-20,SMS,1647,"1343 Matthew Plains Apt. 323, West Jessica, MT 45280",East Bryan,CA,09549
CUST_00003870,Michael,Vasquez,emilywilson@example.org,(483)809-9257x99727,1956-02-13,M,26-35,Budget,2024-06-19,SMS,478,"USS Lawrence, FPO AP 83321",Jeromehaven,TX,06115
CUST_00003871,Erika,Bright,adamhall@example.net,969.989.7413x9643,1950-09-20,M,46-55,Budget,2022-07-12,Email,7548,"94041 Davidson Garden, East Rachelmouth, DE 11916",Parkerport,TX,66039
CUST_00003872,Jamie,Fields,qmartinez@example.net,001-581-884-5352,1990-05-24,M,56-65,VIP,2024-07-18,SMS,6230,"3611 Ashley Crossing Apt. 476, Lake Michael, NY 38714",Lake Robert,NY,66066
CUST_00003873,Tanya,Campos,ebeltran@example.net,(646)874-6740,1964-03-11,Other,36-45,Premium,2023-12-18,SMS,837,"8002 Gamble Vista Suite 968, Brendaland, AZ 06751",Michaelberg,IL,85417
CUST_00003874,Tara,Garcia,daniellerose@example.com,285.726.1937,1971-04-17,F,46-55,Standard,2023-08-13,SMS,3152,"08115 Patrick Parkways Suite 390, Floresfurt, AS 43236",West Nicholasland,IL,84355
CUST_00003875,Larry,Reese,ahart@example.net,001-628-376-1046,1968-02-21,Other,65+,Budget,2024-08-08,Phone,4793,"USNV Anderson, FPO AA 05262",Matthewview,TX,88955
CUST_00003876,Adriana,Sims,dbeard@example.net,+1-723-697-5265x2306,1957-07-20,M,36-45,VIP,2022-08-16,Email,9889,"19683 Jordan Spur, East Kellymouth, IL 80065",Santiagofurt,CA,25749
CUST_00003877,Stephen,Lawrence,laura06@example.com,001-398-831-7135x440,1965-08-19,Other,26-35,Budget,2023-06-16,Email,1284,"46447 Miranda Fort Apt. 722, New Nathan, VT 78426",Edwardville,FL,67924
CUST_00003878,Maurice,Gonzales,nicholasgregory@example.com,+1-691-613-3948x224,1957-10-08,Other,36-45,Budget,2022-08-08,Phone,5122,"6000 Laurie Extensions, Port Caseyfurt, ND 51574",Andrewsfort,NY,20408
CUST_00003879,Mark,Jones,lisaperry@example.net,4838248986,1956-07-18,Other,46-55,Premium,2023-04-24,Phone,2223,"6189 Melinda Crossing Suite 367, Brooksfort, UT 38813",Heatherfort,FL,73570
CUST_00003880,William,Meyer,butlerjacob@example.com,+1-883-461-2569x746,1976-02-14,M,56-65,Premium,2025-01-17,Phone,7465,"344 Frazier Overpass Apt. 156, Brianshire, ME 08373",Longside,NY,04227
CUST_00003881,Frank,Smith,davidsonjodi@example.net,620.718.0384x72832,1959-12-08,M,46-55,Budget,2025-05-13,Phone,1564,"46675 Kimberly Roads Suite 992, South Jennifer, MI 76210",North Pam,NY,09325
CUST_00003882,Brittany,Bailey,sullivanmark@example.net,695-798-8873,1953-05-26,M,65+,Budget,2024-06-14,Phone,6136,"2885 Zachary Knoll Suite 778, Pamelaton, CO 91320",Lake Amy,FL,57689
CUST_00003883,Alyssa,Garcia,lphillips@example.net,(276)212-8730x57164,2000-10-21,Other,65+,Standard,2024-03-11,Phone,4216,"USNS Freeman, FPO AE 89592",Lake Loritown,CA,39869
CUST_00003884,Jennifer,Bowen,andersonjoshua@example.org,(920)234-6013,1985-05-18,M,46-55,Premium,2023-05-27,SMS,4219,"527 Lewis Road, South Tara, HI 29691",East Amychester,IL,38153
CUST_00003885,Brandi,Franklin,matthew23@example.org,296-301-4967x375,1991-12-23,M,56-65,VIP,2024-06-21,Phone,2617,"9050 Brown Key, South Kaylafort, ND 14401",Sarabury,CA,23321
CUST_00003886,Michelle,Patrick,smithanthony@example.com,445-482-8292,1954-03-23,Other,56-65,Premium,2023-05-03,Phone,9355,"02139 Eric Inlet Apt. 556, Danielside, KY 56004",Paulhaven,NY,42020
CUST_00003887,Joshua,Williams,hstewart@example.org,+1-359-813-9405x0711,1961-11-23,M,56-65,VIP,2025-05-01,Email,330,"590 Walker Flats Suite 029, Thomashaven, ID 06526",Snowchester,NY,60785
CUST_00003888,Nicole,Hayes,rpope@example.org,366.336.9602x245,1948-04-30,Other,56-65,Budget,2022-10-30,Email,7140,"150 Luis Forks Suite 342, Aaronchester, DE 15792",Port Michellehaven,FL,01442
CUST_00003889,Christopher,Rodgers,hlloyd@example.net,466.315.8422x132,2005-07-25,M,36-45,Budget,2022-10-26,Email,5405,"54577 Maria Mews, Knightville, IN 43307",Andrewfort,IL,76430
CUST_00003890,Alec,Rodriguez,orodriguez@example.com,+1-328-584-9577x90678,1954-07-26,Other,56-65,Standard,2024-11-06,Email,6861,"922 Christopher Field Apt. 716, Victoriaville, FM 07921",New Brianburgh,FL,44424
CUST_00003891,Jonathan,Gonzalez,cynthiadavis@example.net,717.660.2487x632,1951-08-17,M,65+,Premium,2023-11-26,Email,3527,"26254 Anna Street, Smithside, NH 34744",Larsenbury,TX,72658
CUST_00003892,Richard,Holden,gomezchristopher@example.net,+1-379-544-7533x9817,1995-10-15,M,56-65,Premium,2022-10-02,Phone,8226,"5873 Williams Walk Suite 582, Josephhaven, GU 66788",Dickersonbury,TX,40981
CUST_00003893,Alicia,Pittman,thomasprince@example.com,523-251-6193x542,2002-07-14,M,65+,Budget,2024-09-20,SMS,2494,"9863 Coleman Neck, Port Adam, SD 68730",Lake Brian,CA,38967
CUST_00003894,Elizabeth,Ruiz,john16@example.net,001-768-717-3580,1994-04-11,M,36-45,Standard,2023-07-08,Phone,4878,"4412 Dawn Road Apt. 604, West Dylan, VA 89572",New Henryport,TX,56736
CUST_00003895,Danielle,Harvey,anthonyhicks@example.net,001-661-370-6146x4284,1987-10-02,M,65+,Standard,2023-02-12,SMS,2878,"849 Greene Harbors Suite 476, North Randyfurt, NE 93737",Bridgetview,NY,08923
CUST_00003896,Summer,Perez,costajustin@example.net,840.268.5488x781,1987-04-06,M,26-35,Budget,2024-07-01,Email,7723,"3019 John Passage, Lake Brianna, PW 30264",South Zacharyton,TX,74352
CUST_00003897,Bradley,Fowler,stephanie80@example.org,671.874.5512,1958-08-28,F,46-55,VIP,2023-05-17,Phone,3027,"Unit 1395 Box 9211, DPO AE 21151",Brianhaven,IL,75806
CUST_00003898,Emily,Williams,jcopeland@example.org,699-558-5262,2000-07-17,Other,18-25,Premium,2023-10-26,SMS,5426,"4431 Tiffany Shoals, East Garyberg, IA 62330",Bryanview,TX,89547
CUST_00003899,Angela,Campos,shaneallen@example.net,+1-241-558-8398,2002-11-28,Other,18-25,Budget,2023-08-13,SMS,4239,"2739 Smith Field Suite 463, Theresaberg, TN 26476",Justinborough,NY,27774
CUST_00003900,Jeremy,Smith,stokesjerry@example.com,+1-966-979-8500,2005-01-16,M,56-65,Standard,2023-06-23,SMS,4901,"41423 Nicholas Shoal, North Howard, CA 92648",Jennifershire,NY,32953
CUST_00003901,Aaron,Fisher,hollyshields@example.net,420-398-8407x5916,1972-04-01,F,56-65,Budget,2022-09-09,Email,1385,"18783 Cheryl Station Suite 056, Matthewberg, GU 97702",West Pennyville,CA,43443
CUST_00003902,Walter,Hunter,aaronmartinez@example.com,5424746092,1990-06-07,Other,65+,Standard,2024-05-25,SMS,9588,"USCGC White, FPO AE 83291",New Tina,FL,89885
CUST_00003903,David,Gomez,salasrichard@example.net,(412)339-7498,1980-04-11,F,18-25,Premium,2024-01-31,Phone,258,"6935 Christopher Stravenue Suite 710, Graytown, AL 96880",Kramerfort,FL,38760
CUST_00003904,Andrea,Richard,eolson@example.com,805.315.0571,1980-11-19,M,65+,Premium,2023-02-17,SMS,7662,"13002 Anthony Junction, East Patriciaville, MO 04433",North Katherinemouth,IL,87932
CUST_00003905,Monica,Smith,thomasroberts@example.com,(297)211-4071,2000-07-31,M,46-55,Budget,2025-05-21,Email,7404,"6136 Edward Parks Apt. 667, New John, MD 79658",New Anthonyland,NY,09921
CUST_00003906,Melissa,Graves,stephaniemiller@example.com,835-809-7424,1983-08-19,M,56-65,Premium,2024-08-04,Phone,2314,"213 Hays Viaduct Apt. 215, South Stephanie, AL 07803",East Samantha,IL,10217
CUST_00003907,Mark,Nguyen,colleen12@example.com,976.675.4079,1997-12-02,M,65+,Premium,2025-04-15,SMS,8248,"36761 Daniels Rapid, Lawrenceside, SD 12867",Garyborough,FL,82696
CUST_00003908,Jenna,Dickson,guypalmer@example.net,(744)947-6563x2641,1947-06-20,M,56-65,Standard,2024-12-29,Email,1604,"795 Miller Road, West Deannachester, WA 90295",Lake James,IL,78650
CUST_00003909,Robert,Washington,thompsonmelanie@example.org,+1-771-508-8007x02223,1966-06-17,Other,26-35,VIP,2025-02-22,SMS,1237,"10398 Robert Greens Apt. 778, Petersonbury, PA 31957",Josephberg,TX,28550
CUST_00003910,Stacy,Porter,danny77@example.org,(525)965-6091x958,1957-08-21,F,26-35,VIP,2023-04-16,Phone,7930,"112 Stephen Manors, Port Ralph, NE 97145",Moorebury,CA,26738
CUST_00003911,Claire,Thompson,meganhorton@example.org,884.477.3970,1964-10-26,M,36-45,Standard,2025-01-01,SMS,8418,"97417 Rosales Centers Apt. 953, West Donald, VI 37602",New Juanberg,FL,56965
